//µÀ¾ßID,µÀ¾ßÃû³Æ,ËùÐèÖ°Òµ,ËùÐèµÈ¼¶,ËùÐèÐÔ±ð,×îÐ¡ÎïÀí¹¥»÷,×î´óÎïÀí¹¥»÷,·ÀÓù,Ä§·¨·ÀÓù,×îÐ¡Ä§·¨¹¥»÷,×î´óÄ§·¨¹¥»÷,¶ã±Ü,×¼È·,µ±Ç°µþ¼ÓÊýÁ¿,×î´óµþ¼ÓÊýÁ¿,½Å±¾id,¼Û¸ñ,»ÃÊÞµ°¶ÔÓ¦id,ËµÃ÷
#id,name,req_profession,req_level,req_sex,attack_min,attack_max,defense,magic_defense,magic_attack_min,magic_attck_max,dodge,hitrate,amount,amount_limit,actionid,price,monster_type,info
122095,ÁúÑæ»Õ¼Ç,70,91,0,565,626,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122096,ÁúÑæ»Õ¼Ç,70,91,0,635,704,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122097,ÁúÑæ»Õ¼Ç,70,91,0,706,782,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122100,Ä§ÁúÅ­ºð,70,100,0,416,459,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122101,Ä§ÁúÅ­ºð,70,100,0,437,482,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122102,Ä§ÁúÅ­ºð,70,100,0,478,528,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122103,Ä§ÁúÅ­ºð,70,100,0,541,297,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122104,Ä§ÁúÅ­ºð,70,100,0,624,689,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122105,Ä§ÁúÅ­ºð,70,100,0,666,734,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122106,Ä§ÁúÅ­ºð,70,100,0,749,826,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122107,Ä§ÁúÅ­ºð,70,100,0,832,918,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122110,ÁúÏ¢Å­Ñæ,70,120,0,552,610,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122111,ÁúÏ¢Å­Ñæ,70,120,0,580,641,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122112,ÁúÏ¢Å­Ñæ,70,120,0,635,702,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122113,ÁúÏ¢Å­Ñæ,70,120,0,718,793,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122114,ÁúÏ¢Å­Ñæ,70,120,0,828,915,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122115,ÁúÏ¢Å­Ñæ,70,120,0,883,976,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122116,ÁúÏ¢Å­Ñæ,70,120,0,994,1098,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122117,ÁúÏ¢Å­Ñæ,70,120,0,1104,1220,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122120,ÁÇÈÕÁúÆÇ,70,130,0,620,686,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122121,ÁÇÈÕÁúÆÇ,70,130,0,651,720,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122122,ÁÇÈÕÁúÆÇ,70,130,0,713,789,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122123,ÁÇÈÕÁúÆÇ,70,130,0,806,892,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122124,ÁÇÈÕÁúÆÇ,70,130,0,930,1029,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122125,ÁÇÈÕÁúÆÇ,70,130,0,992,1098,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122126,ÁÇÈÕÁúÆÇ,70,130,0,1116,1235,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122127,ÁÇÈÕÁúÆÇ,70,130,0,1240,1372,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122130,Ò«ÒíÈ¼¾§,70,140,0,688,761,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122131,Ò«ÒíÈ¼¾§,70,140,0,722,799,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122132,Ò«ÒíÈ¼¾§,70,140,0,791,875,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122133,Ò«ÒíÈ¼¾§,70,140,0,894,989,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122134,Ò«ÒíÈ¼¾§,70,140,0,1032,1142,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122135,Ò«ÒíÈ¼¾§,70,140,0,1101,1218,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122136,Ò«ÒíÈ¼¾§,70,140,0,1238,1370,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
122137,Ò«ÒíÈ¼¾§,70,140,0,1376,1522,0,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
162300,ÆïÊ¿ÖØÑ¥,70,8,0,3,0,0,0,0,0,3,0,10000,10000,0,0,0,¼ò½é
162350,¼áÒãÖ®Ñ¥,70,16,0,4,0,0,0,0,0,4,0,10000,10000,0,0,0,¼ò½é
162400,ÈÙÒ«Õ½Ñ¥,70,23,0,5,0,0,0,0,0,5,0,10000,10000,0,0,0,¼ò½é
162000,ÁúÆïÒâÖ¾,70,27,0,7,0,0,0,0,0,9,0,10000,10000,0,0,0,¼ò½é
162001,ÁúÆïÒâÖ¾,70,27,0,8,0,0,0,0,0,10,0,10000,10000,0,0,0,¼ò½é
162002,ÁúÆïÒâÖ¾,70,27,0,9,0,0,0,0,0,11,0,10000,10000,0,0,0,¼ò½é
162003,ÁúÆïÒâÖ¾,70,27,0,10,0,0,0,0,0,12,0,10000,10000,0,0,0,¼ò½é
162004,ÁúÆïÒâÖ¾,70,27,0,11,0,0,0,0,0,13,0,10000,10000,0,0,0,¼ò½é
162005,ÁúÆïÒâÖ¾,70,27,0,11,0,0,0,0,0,14,0,10000,10000,0,0,0,¼ò½é
162006,ÁúÆïÒâÖ¾,70,27,0,12,0,0,0,0,0,16,0,10000,10000,0,0,0,¼ò½é
162007,ÁúÆïÒâÖ¾,70,27,0,14,0,0,0,0,0,18,0,10000,10000,0,0,0,¼ò½é
162010,°µºÚ¼ùÌ¤,70,34,0,9,0,0,0,0,0,11,0,10000,10000,0,0,0,¼ò½é
162011,°µºÚ¼ùÌ¤,70,34,0,10,0,0,0,0,0,12,0,10000,10000,0,0,0,¼ò½é
162012,°µºÚ¼ùÌ¤,70,34,0,11,0,0,0,0,0,13,0,10000,10000,0,0,0,¼ò½é
162013,°µºÚ¼ùÌ¤,70,34,0,12,0,0,0,0,0,14,0,10000,10000,0,0,0,¼ò½é
162014,°µºÚ¼ùÌ¤,70,34,0,13,0,0,0,0,0,15,0,10000,10000,0,0,0,¼ò½é
162015,°µºÚ¼ùÌ¤,70,34,0,14,0,0,0,0,0,17,0,10000,10000,0,0,0,¼ò½é
162016,°µºÚ¼ùÌ¤,70,34,0,16,0,0,0,0,0,19,0,10000,10000,0,0,0,¼ò½é
162017,°µºÚ¼ùÌ¤,70,34,0,18,0,0,0,0,0,22,0,10000,10000,0,0,0,¼ò½é
162020,É±Â¾ÁúºÛ,70,42,0,11,0,0,0,0,0,12,0,10000,10000,0,0,0,¼ò½é
162021,É±Â¾ÁúºÛ,70,42,0,12,0,0,0,0,0,13,0,10000,10000,0,0,0,¼ò½é
162022,É±Â¾ÁúºÛ,70,42,0,13,0,0,0,0,0,14,0,10000,10000,0,0,0,¼ò½é
162023,É±Â¾ÁúºÛ,70,42,0,14,0,0,0,0,0,15,0,10000,10000,0,0,0,¼ò½é
162024,É±Â¾ÁúºÛ,70,42,0,15,0,0,0,0,0,16,0,10000,10000,0,0,0,¼ò½é
162025,É±Â¾ÁúºÛ,70,42,0,17,0,0,0,0,0,19,0,10000,10000,0,0,0,¼ò½é
162026,É±Â¾ÁúºÛ,70,42,0,19,0,0,0,0,0,21,0,10000,10000,0,0,0,¼ò½é
162027,É±Â¾ÁúºÛ,70,42,0,22,0,0,0,0,0,24,0,10000,10000,0,0,0,¼ò½é
162030,Ô¶¹ÅÁúÏ¢,70,47,0,12,0,0,0,0,0,12,0,10000,10000,0,0,0,¼ò½é
162031,Ô¶¹ÅÁúÏ¢,70,47,0,13,0,0,0,0,0,16,0,10000,10000,0,0,0,¼ò½é
162032,Ô¶¹ÅÁúÏ¢,70,47,0,14,0,0,0,0,0,17,0,10000,10000,0,0,0,¼ò½é
162033,Ô¶¹ÅÁúÏ¢,70,47,0,15,0,0,0,0,0,18,0,10000,10000,0,0,0,¼ò½é
162034,Ô¶¹ÅÁúÏ¢,70,47,0,16,0,0,0,0,0,19,0,10000,10000,0,0,0,¼ò½é
162035,Ô¶¹ÅÁúÏ¢,70,47,0,19,0,0,0,0,0,24,0,10000,10000,0,0,0,¼ò½é
162036,Ô¶¹ÅÁúÏ¢,70,47,0,21,0,0,0,0,0,27,0,10000,10000,0,0,0,¼ò½é
162037,Ô¶¹ÅÁúÏ¢,70,47,0,24,0,0,0,0,0,30,0,10000,10000,0,0,0,¼ò½é
162040,ÁúÑª¼Àµì,70,57,0,15,0,0,0,0,0,18,0,10000,10000,0,0,0,¼ò½é
162041,ÁúÑª¼Àµì,70,57,0,16,0,0,0,0,0,19,0,10000,10000,0,0,0,¼ò½é
162042,ÁúÑª¼Àµì,70,57,0,17,0,0,0,0,0,20,0,10000,10000,0,0,0,¼ò½é
162043,ÁúÑª¼Àµì,70,57,0,18,0,0,0,0,0,21,0,10000,10000,0,0,0,¼ò½é
162044,ÁúÑª¼Àµì,70,57,0,19,0,0,0,0,0,22,0,10000,10000,0,0,0,¼ò½é
162045,ÁúÑª¼Àµì,70,57,0,24,0,0,0,0,0,28,0,10000,10000,0,0,0,¼ò½é
162046,ÁúÑª¼Àµì,70,57,0,27,0,0,0,0,0,32,0,10000,10000,0,0,0,¼ò½é
162047,ÁúÑª¼Àµì,70,57,0,30,0,0,0,0,0,36,0,10000,10000,0,0,0,¼ò½é
162050,ÊÉ»ê¿ñ±¬,70,64,0,18,0,0,0,0,0,21,0,10000,10000,0,0,0,¼ò½é
162051,ÊÉ»ê¿ñ±¬,70,64,0,19,0,0,0,0,0,22,0,10000,10000,0,0,0,¼ò½é
162052,ÊÉ»ê¿ñ±¬,70,64,0,20,0,0,0,0,0,23,0,10000,10000,0,0,0,¼ò½é
162053,ÊÉ»ê¿ñ±¬,70,64,0,21,0,0,0,0,0,24,0,10000,10000,0,0,0,¼ò½é
162054,ÊÉ»ê¿ñ±¬,70,64,0,22,0,0,0,0,0,25,0,10000,10000,0,0,0,¼ò½é
162055,ÊÉ»ê¿ñ±¬,70,64,0,28,0,0,0,0,0,33,0,10000,10000,0,0,0,¼ò½é
162056,ÊÉ»ê¿ñ±¬,70,64,0,32,0,0,0,0,0,37,0,10000,10000,0,0,0,¼ò½é
162057,ÊÉ»ê¿ñ±¬,70,64,0,36,0,0,0,0,0,42,0,10000,10000,0,0,0,¼ò½é
162060,ÓÄÚ¤ÍÀÂ¾,70,72,0,21,0,0,0,0,0,24,0,10000,10000,0,0,0,¼ò½é
162061,ÓÄÚ¤ÍÀÂ¾,70,72,0,22,0,0,0,0,0,25,0,10000,10000,0,0,0,¼ò½é
162062,ÓÄÚ¤ÍÀÂ¾,70,72,0,23,0,0,0,0,0,26,0,10000,10000,0,0,0,¼ò½é
162063,ÓÄÚ¤ÍÀÂ¾,70,72,0,24,0,0,0,0,0,27,0,10000,10000,0,0,0,¼ò½é
162064,ÓÄÚ¤ÍÀÂ¾,70,72,0,25,0,0,0,0,0,28,0,10000,10000,0,0,0,¼ò½é
162065,ÓÄÚ¤ÍÀÂ¾,70,72,0,33,0,0,0,0,0,38,0,10000,10000,0,0,0,¼ò½é
162066,ÓÄÚ¤ÍÀÂ¾,70,72,0,37,0,0,0,0,0,43,0,10000,10000,0,0,0,¼ò½é
162067,ÓÄÚ¤ÍÀÂ¾,70,72,0,42,0,0,0,0,0,48,0,10000,10000,0,0,0,¼ò½é
162070,Äº¹âÁúÓ°,70,78,0,24,0,0,0,0,0,30,0,10000,10000,0,0,0,¼ò½é
162071,Äº¹âÁúÓ°,70,78,0,25,0,0,0,0,0,31,0,10000,10000,0,0,0,¼ò½é
162072,Äº¹âÁúÓ°,70,78,0,26,0,0,0,0,0,32,0,10000,10000,0,0,0,¼ò½é
162073,Äº¹âÁúÓ°,70,78,0,27,0,0,0,0,0,33,0,10000,10000,0,0,0,¼ò½é
162074,Äº¹âÁúÓ°,70,78,0,28,0,0,0,0,0,34,0,10000,10000,0,0,0,¼ò½é
162075,Äº¹âÁúÓ°,70,78,0,38,0,0,0,0,0,48,0,10000,10000,0,0,0,¼ò½é
162076,Äº¹âÁúÓ°,70,78,0,43,0,0,0,0,0,54,0,10000,10000,0,0,0,¼ò½é
162077,Äº¹âÁúÓ°,70,78,0,48,0,0,0,0,0,60,0,10000,10000,0,0,0,¼ò½é
162080,¾ÞÁú¹âÑæ,70,85,0,30,0,0,0,0,0,33,0,10000,10000,0,0,0,¼ò½é
162081,¾ÞÁú¹âÑæ,70,85,0,31,0,0,0,0,0,34,0,10000,10000,0,0,0,¼ò½é
162082,¾ÞÁú¹âÑæ,70,85,0,32,0,0,0,0,0,35,0,10000,10000,0,0,0,¼ò½é
162083,¾ÞÁú¹âÑæ,70,85,0,33,0,0,0,0,0,36,0,10000,10000,0,0,0,¼ò½é
162084,¾ÞÁú¹âÑæ,70,85,0,34,0,0,0,0,0,37,0,10000,10000,0,0,0,¼ò½é
162085,¾ÞÁú¹âÑæ,70,85,0,48,0,0,0,0,0,52,0,10000,10000,0,0,0,¼ò½é
162086,¾ÞÁú¹âÑæ,70,85,0,54,0,0,0,0,0,59,0,10000,10000,0,0,0,¼ò½é
162087,¾ÞÁú¹âÑæ,70,85,0,60,0,0,0,0,0,66,0,10000,10000,0,0,0,¼ò½é
162090,Ò«ÈÕÁúÍõ,70,91,0,33,0,0,0,0,0,35,0,10000,10000,0,0,0,¼ò½é
162091,Ò«ÈÕÁúÍõ,70,91,0,34,0,0,0,0,0,37,0,10000,10000,0,0,0,¼ò½é
162092,Ò«ÈÕÁúÍõ,70,91,0,35,0,0,0,0,0,48,0,10000,10000,0,0,0,¼ò½é
162093,Ò«ÈÕÁúÍõ,70,91,0,36,0,0,0,0,0,51,0,10000,10000,0,0,0,¼ò½é
162094,Ò«ÈÕÁúÍõ,70,91,0,37,0,0,0,0,0,60,0,10000,10000,0,0,0,¼ò½é
162095,Ò«ÈÕÁúÍõ,70,91,0,52,0,0,0,0,0,65,0,10000,10000,0,0,0,¼ò½é
162096,Ò«ÈÕÁúÍõ,70,91,0,59,0,0,0,0,0,70,0,10000,10000,0,0,0,¼ò½é
162097,Ò«ÈÕÁúÍõ,70,91,0,66,0,0,0,0,0,72,0,10000,10000,0,0,0,¼ò½é
135120,Òøá°Á÷·ç,10,133,0,0,750,843,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
135121,Òøá°Á÷·ç,10,133,0,0,788,885,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
135122,Òøá°Á÷·ç,10,133,0,0,863,969,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
135123,Òøá°Á÷·ç,10,133,0,0,975,1096,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
135124,Òøá°Á÷·ç,10,133,0,0,1125,1265,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
135125,Òøá°Á÷·ç,10,133,0,0,1200,1349,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
135126,Òøá°Á÷·ç,10,133,0,0,1350,1517,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
135127,Òøá°Á÷·ç,10,133,0,0,1500,1686,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
135130,·ç±©Ö÷Ô×,10,140,0,0,806,906,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
135131,·ç±©Ö÷Ô×,10,140,0,0,846,951,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
135132,·ç±©Ö÷Ô×,10,140,0,0,927,1042,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
135133,·ç±©Ö÷Ô×,10,140,0,0,1048,1178,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
135134,·ç±©Ö÷Ô×,10,140,0,0,1209,1359,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
135135,·ç±©Ö÷Ô×,10,140,0,0,1290,1450,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
135136,·ç±©Ö÷Ô×,10,140,0,0,1451,1631,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
135137,·ç±©Ö÷Ô×,10,140,0,0,1612,1812,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
131120,¸ÖÌú¶À×à,20,133,0,0,1031,655,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
131121,¸ÖÌú¶À×à,20,133,0,0,1083,688,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
131122,¸ÖÌú¶À×à,20,133,0,0,1186,753,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
131123,¸ÖÌú¶À×à,20,133,0,0,1340,852,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
131124,¸ÖÌú¶À×à,20,133,0,0,1547,983,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
131125,¸ÖÌú¶À×à,20,133,0,0,1650,1048,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
131126,¸ÖÌú¶À×à,20,133,0,0,1856,1179,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
131127,¸ÖÌú¶À×à,20,133,0,0,2062,1310,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
131130,Ô´»ð½ûïÀ,20,140,0,0,1108,704,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
131131,Ô´»ð½ûïÀ,20,140,0,0,1163,739,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
131132,Ô´»ð½ûïÀ,20,140,0,0,1274,810,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
131133,Ô´»ð½ûïÀ,20,140,0,0,1440,915,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
131134,Ô´»ð½ûïÀ,20,140,0,0,1662,1056,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
131135,Ô´»ð½ûïÀ,20,140,0,0,1773,1126,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
131136,Ô´»ð½ûïÀ,20,140,0,0,1994,1267,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
131137,Ô´»ð½ûïÀ,20,140,0,0,2216,1408,0,0,0,0,0,10000,10000,0,0,0,¼ò½é
133120,ÁÒÓ¥Ö®ÕÙ,30,133,0,0,0,843,796,0,0,0,0,10000,10000,0,0,0,¼ò½é
133121,ÁÒÓ¥Ö®ÕÙ,30,133,0,0,0,885,836,0,0,0,0,10000,10000,0,0,0,¼ò½é
133122,ÁÒÓ¥Ö®ÕÙ,30,133,0,0,0,969,915,0,0,0,0,10000,10000,0,0,0,¼ò½é
133123,ÁÒÓ¥Ö®ÕÙ,30,133,0,0,0,1095,1035,0,0,0,0,10000,10000,0,0,0,¼ò½é
133124,ÁÒÓ¥Ö®ÕÙ,30,133,0,0,0,1265,1194,0,0,0,0,10000,10000,0,0,0,¼ò½é
133125,ÁÒÓ¥Ö®ÕÙ,30,133,0,0,0,1349,1274,0,0,0,0,10000,10000,0,0,0,¼ò½é
133126,ÁÒÓ¥Ö®ÕÙ,30,133,0,0,0,1517,1433,0,0,0,0,10000,10000,0,0,0,¼ò½é
133127,ÁÒÓ¥Ö®ÕÙ,30,133,0,0,0,1685,1592,0,0,0,0,10000,10000,0,0,0,¼ò½é
133130,×Ï½ðÊÀ¼Í,30,140,0,0,0,906,856,0,0,0,0,10000,10000,0,0,0,¼ò½é
133131,×Ï½ðÊÀ¼Í,30,140,0,0,0,951,899,0,0,0,0,10000,10000,0,0,0,¼ò½é
133132,×Ï½ðÊÀ¼Í,30,140,0,0,0,1042,984,0,0,0,0,10000,10000,0,0,0,¼ò½é
133133,×Ï½ðÊÀ¼Í,30,140,0,0,0,1178,1113,0,0,0,0,10000,10000,0,0,0,¼ò½é
133134,×Ï½ðÊÀ¼Í,30,140,0,0,0,1359,1284,0,0,0,0,10000,10000,0,0,0,¼ò½é
133135,×Ï½ðÊÀ¼Í,30,140,0,0,0,1450,1370,0,0,0,0,10000,10000,0,0,0,¼ò½é
133136,×Ï½ðÊÀ¼Í,30,140,0,0,0,1631,1541,0,0,0,0,10000,10000,0,0,0,¼ò½é
133137,×Ï½ðÊÀ¼Í,30,140,0,0,0,1812,1712,0,0,0,0,10000,10000,0,0,0,¼ò½é
490250,ÐÇÍ«ÀÓÓ¡,30,132,0,1085,1199,0,0,593,656,0,0,10000,10000,0,0,0,¼ò½é
490251,ÐÇÍ«ÀÓÓ¡,30,132,0,1139,1259,0,0,623,1259,0,0,10000,10000,0,0,0,¼ò½é
490252,ÐÇÍ«ÀÓÓ¡,30,132,0,1248,1379,0,0,682,754,0,0,10000,10000,0,0,0,¼ò½é
490253,ÐÇÍ«ÀÓÓ¡,30,132,0,1411,1559,0,0,771,853,0,0,10000,10000,0,0,0,¼ò½é
490254,ÐÇÍ«ÀÓÓ¡,30,132,0,1628,1799,0,0,890,984,0,0,10000,10000,0,0,0,¼ò½é
490255,ÐÇÍ«ÀÓÓ¡,30,132,0,1736,1918,0,0,949,1050,0,0,10000,10000,0,0,0,¼ò½é
490256,ÐÇÍ«ÀÓÓ¡,30,132,0,1953,2158,0,0,1067,1181,0,0,10000,10000,0,0,0,¼ò½é
490257,ÐÇÍ«ÀÓÓ¡,30,132,0,2170,2398,0,0,1186,1312,0,0,10000,10000,0,0,0,¼ò½é
490260,Á÷½ðÖäÓ¡,30,140,0,1179,1305,0,0,644,713,0,0,10000,10000,0,0,0,¼ò½é
490261,Á÷½ðÖäÓ¡,30,140,0,1238,1367,0,0,676,749,0,0,10000,10000,0,0,0,¼ò½é
490262,Á÷½ðÖäÓ¡,30,140,0,1356,1494,0,0,741,820,0,0,10000,10000,0,0,0,¼ò½é
490263,Á÷½ðÖäÓ¡,30,140,0,1533,1693,0,0,837,927,0,0,10000,10000,0,0,0,¼ò½é
490264,Á÷½ðÖäÓ¡,30,140,0,1769,1953,0,0,966,1070,0,0,10000,10000,0,0,0,¼ò½é
490265,Á÷½ðÖäÓ¡,30,140,0,1886,2083,0,0,1030,1141,0,0,10000,10000,0,0,0,¼ò½é
490266,Á÷½ðÖäÓ¡,30,140,0,2122,2344,0,0,1159,1283,0,0,10000,10000,0,0,0,¼ò½é
490267,Á÷½ðÖäÓ¡,30,140,0,2358,2604,0,0,1288,1426,0,0,10000,10000,0,0,0,¼ò½é
143120,¿ÕÖ®ÃÕ¾Ö,30,128,0,0,0,319,301,0,0,0,0,10000,10000,0,0,0,¼ò½é
143121,¿ÕÖ®ÃÕ¾Ö,30,128,0,0,0,335,316,0,0,0,0,10000,10000,0,0,0,¼ò½é
143122,¿ÕÖ®ÃÕ¾Ö,30,128,0,0,0,367,346,0,0,0,0,10000,10000,0,0,0,¼ò½é
143123,¿ÕÖ®ÃÕ¾Ö,30,128,0,0,0,415,391,0,0,0,0,10000,10000,0,0,0,¼ò½é
143124,¿ÕÖ®ÃÕ¾Ö,30,128,0,0,0,479,152,0,0,0,0,10000,10000,0,0,0,¼ò½é
143125,¿ÕÖ®ÃÕ¾Ö,30,128,0,0,0,510,482,0,0,0,0,10000,10000,0,0,0,¼ò½é
143126,¿ÕÖ®ÃÕ¾Ö,30,128,0,0,0,574,542,0,0,0,0,10000,10000,0,0,0,¼ò½é
143127,¿ÕÖ®ÃÕ¾Ö,30,128,0,0,0,638,602,0,0,0,0,10000,10000,0,0,0,¼ò½é
143130,¿Õ»ÃÔÏÂÉ,30,138,0,0,0,356,335,0,0,0,0,10000,10000,0,0,0,¼ò½é
143131,¿Õ»ÃÔÏÂÉ,30,138,0,0,0,374,352,0,0,0,0,10000,10000,0,0,0,¼ò½é
143132,¿Õ»ÃÔÏÂÉ,30,138,0,0,0,409,385,0,0,0,0,10000,10000,0,0,0,¼ò½é
143133,¿Õ»ÃÔÏÂÉ,30,138,0,0,0,463,436,0,0,0,0,10000,10000,0,0,0,¼ò½é
143134,¿Õ»ÃÔÏÂÉ,30,138,0,0,0,534,503,0,0,0,0,10000,10000,0,0,0,¼ò½é
143135,¿Õ»ÃÔÏÂÉ,30,138,0,0,0,570,536,0,0,0,0,10000,10000,0,0,0,¼ò½é
143136,¿Õ»ÃÔÏÂÉ,30,138,0,0,0,641,603,0,0,0,0,10000,10000,0,0,0,¼ò½é
143137,¿Õ»ÃÔÏÂÉ,30,138,0,0,0,712,670,0,0,0,0,10000,10000,0,0,0,¼ò½é
113120,²Ôñ·Óð¹Ú,30,130,0,0,0,490,460,0,0,0,0,10000,10000,0,0,0,¼ò½é
113120,²Ôñ·Óð¹Ú,30,130,0,0,0,515,483,0,0,0,0,10000,10000,0,0,0,¼ò½é
113120,²Ôñ·Óð¹Ú,30,130,0,0,0,564,529,0,0,0,0,10000,10000,0,0,0,¼ò½é
113120,²Ôñ·Óð¹Ú,30,130,0,0,0,637,598,0,0,0,0,10000,10000,0,0,0,¼ò½é
113120,²Ôñ·Óð¹Ú,30,130,0,0,0,735,690,0,0,0,0,10000,10000,0,0,0,¼ò½é
113120,²Ôñ·Óð¹Ú,30,130,0,0,0,784,736,0,0,0,0,10000,10000,0,0,0,¼ò½é
113120,²Ôñ·Óð¹Ú,30,130,0,0,0,882,828,0,0,0,0,10000,10000,0,0,0,¼ò½é
113120,²Ôñ·Óð¹Ú,30,130,0,0,0,980,920,0,0,0,0,10000,10000,0,0,0,¼ò½é
113130,È«ÖªÖ®ÑÛ,30,140,0,0,0,545,511,0,0,0,0,10000,10000,0,0,0,¼ò½é
113130,È«ÖªÖ®ÑÛ,30,140,0,0,0,572,537,0,0,0,0,10000,10000,0,0,0,¼ò½é
113130,È«ÖªÖ®ÑÛ,30,140,0,0,0,627,588,0,0,0,0,10000,10000,0,0,0,¼ò½é
113130,È«ÖªÖ®ÑÛ,30,140,0,0,0,709,664,0,0,0,0,10000,10000,0,0,0,¼ò½é
113130,È«ÖªÖ®ÑÛ,30,140,0,0,0,818,767,0,0,0,0,10000,10000,0,0,0,¼ò½é
113130,È«ÖªÖ®ÑÛ,30,140,0,0,0,872,818,0,0,0,0,10000,10000,0,0,0,¼ò½é
113130,È«ÖªÖ®ÑÛ,30,140,0,0,0,981,920,0,0,0,0,10000,10000,0,0,0,¼ò½é
113130,È«ÖªÖ®ÑÛ,30,140,0,0,0,1090,1022,0,0,0,0,10000,10000,0,0,0,¼ò½é
123120,Ñ×ÐÄÑ©Òí,30,130,0,454,503,0,0,248,276,0,0,10000,10000,0,0,0,¼ò½é
123121,Ñ×ÐÄÑ©Òí,30,130,0,477,528,0,0,260,290,0,0,10000,10000,0,0,0,¼ò½é
123122,Ñ×ÐÄÑ©Òí,30,130,0,522,578,0,0,285,317,0,0,10000,10000,0,0,0,¼ò½é
123123,Ñ×ÐÄÑ©Òí,30,130,0,590,654,0,0,322,359,0,0,10000,10000,0,0,0,¼ò½é
123124,Ñ×ÐÄÑ©Òí,30,130,0,681,755,0,0,372,414,0,0,10000,10000,0,0,0,¼ò½é
123125,Ñ×ÐÄÑ©Òí,30,130,0,726,805,0,0,397,442,0,0,10000,10000,0,0,0,¼ò½é
123126,Ñ×ÐÄÑ©Òí,30,130,0,817,905,0,0,446,497,0,0,10000,10000,0,0,0,¼ò½é
